BeerID,Style,StyleID,Size(L),OG,FG,ABV,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,MashThickness,SugarScale,BrewMethod
62747,Amber and Brown American Beer,20,18.93,1.063,1.021,5.48,58.46,27.81,30.28,60,1.039,70,N/A,Specific Gravity,3
54669,Amber and Brown American Beer,20,18.93,1.06,1.014,5.98,57.46,28.38,30.28,60,1.037,70,1.25,Specific Gravity,4
32580,Amber and Brown American Beer,20,20.82,1.063,1.018,5.9,38.78,34.36,30.28,60,1.043,65,1.25,Specific Gravity,4
48997,Amber and Brown American Beer,20,22,1.053,1.01,5.58,39.06,12.35,30.2,60,1.039,72,N/A,Specific Gravity,3
67735,Amber and Brown American Beer,20,25.97,1.053,1.014,5.1,71.13,16.69,30.14,90,1.045,77,4.5,Specific Gravity,4
71941,Amber and Brown American Beer,20,25.06,1.027,1.007,2.7,31.91,10.23,30.03,60,1.023,35,3,Specific Gravity,4
51678,Amber and Brown American Beer,20,23,1.058,1.013,5.88,11.37,3.51,30,60,1.044,70,3,Specific Gravity,4
16437,Amber and Brown American Beer,20,24,1.078,1.018,7.86,25.66,6.44,30,90,1.062,70,3,Specific Gravity,4
21158,Amber and Brown American Beer,20,24,1.046,1.011,4.5,30.24,7.56,30,60,1.037,75,3,Specific Gravity,4
41962,Amber and Brown American Beer,20,25,1.051,1.013,4.97,41.03,7.86,30,60,1.042,78,3.3,Specific Gravity,4
35541,Amber and Brown American Beer,20,25,1.057,1.014,5.63,92.51,7.9,30,90,1.047,70,3,Specific Gravity,4
27965,Amber and Brown American Beer,20,25,1.053,1.016,4.87,32.15,8.81,30,60,1.044,65,3,Specific Gravity,4
48190,Amber and Brown American Beer,20,25,1.052,1.011,5.34,40.91,9.28,30,60,1.043,78,3.3,Specific Gravity,4
8227,Amber and Brown American Beer,20,25,1.058,1.013,5.97,45.07,9.46,30,90,1.048,70,3.2,Specific Gravity,4
39001,Amber and Brown American Beer,20,30,1.051,1.01,5.42,17.51,9.61,30,60,1.051,75,N/A,Specific Gravity,3
42039,Amber and Brown American Beer,20,22,1.051,1.011,5.23,35.91,10.84,30,70,1.037,72,5,Specific Gravity,4
32706,Amber and Brown American Beer,20,27,1.048,1.011,4.89,30.61,11.07,30,60,1.044,70,N/A,Specific Gravity,3
62296,Amber and Brown American Beer,20,24,1.053,1.014,5.15,20.22,11.2,30,60,1.042,65,3,Specific Gravity,4
11515,Amber and Brown American Beer,20,25,1.048,1.01,5.02,40.35,11.8,30,60,1.04,70,N/A,Specific Gravity,3
21400,Amber and Brown American Beer,20,20,1.054,1.015,5.19,30.97,12.04,30,60,1.036,70,2.75,Specific Gravity,4
29772,Amber and Brown American Beer,20,22,1.055,1.017,4.98,36.53,12.12,30,90,1.04,77,3,Specific Gravity,4
49215,Amber and Brown American Beer,20,25,1.044,1.008,4.75,39.86,12.25,30,60,1.037,70,3,Specific Gravity,4
68883,Amber and Brown American Beer,20,30,1.053,1.01,5.53,39.41,12.28,30,60,1.053,80,3.1,Specific Gravity,4
3986,Amber and Brown American Beer,20,25,1.048,1.013,4.6,42.56,12.69,30,60,1.04,70,N/A,Specific Gravity,3
62683,Amber and Brown American Beer,20,20,1.045,1.008,4.79,31.92,12.79,30,40,1.03,72,3,Specific Gravity,4
23727,Amber and Brown American Beer,20,25,1.072,1.016,7.34,86.2,13.28,30,60,1.06,70,N/A,Specific Gravity,3
53096,Amber and Brown American Beer,20,25,1.055,1.011,5.79,42.04,13.54,30,75,1.046,68,N/A,Specific Gravity,3
709,Amber and Brown American Beer,20,20,1.045,1.009,4.78,49.2,13.96,30,60,1.03,70,3.1,Specific Gravity,4
36594,Amber and Brown American Beer,20,25,1.047,1.009,5.01,36.25,14.03,30,60,1.039,65,4,Specific Gravity,4
39473,Amber and Brown American Beer,20,23,1.05,1.013,4.74,43.12,14.47,30,60,1.038,65,3,Specific Gravity,4
27121,Amber and Brown American Beer,20,25,1.058,1.013,5.82,37.48,14.65,30,90,1.048,79,4,Specific Gravity,4
50036,Amber and Brown American Beer,20,25,1.07,1.013,7.52,39.61,14.73,30,60,1.058,75,3,Specific Gravity,4
24035,Amber and Brown American Beer,20,28,1.046258232,1.012784423,4.39,25.22,14.8,30,60,10.8,68,4,Plato,4
44739,Amber and Brown American Beer,20,23.5,1.049,1.01,5.12,28.86,15.15,30,60,1.038,78,3,Specific Gravity,4
60867,Amber and Brown American Beer,20,21,1.051,1.009,5.51,39.21,15.28,30,60,1.036,68,3,Specific Gravity,4
38636,Amber and Brown American Beer,20,22,1.051,1.01,5.42,36.04,15.31,30,60,1.038,64,3,Specific Gravity,4
37041,Amber and Brown American Beer,20,24,1.053,1.014,5.16,35.14,15.71,30,60,1.043,70,3,Specific Gravity,4
15385,Amber and Brown American Beer,20,29,1.067,1.013,7.17,43.93,15.77,30,60,1.065,80,3,Specific Gravity,4
5064,Amber and Brown American Beer,20,25,1.053,1.011,5.53,41.12,16.19,30,90,N/A,75,N/A,Specific Gravity,4
12003,Amber and Brown American Beer,20,30,1.052,1.01,5.55,41.12,16.24,30,60,1.052,78,2.9,Specific Gravity,4
30573,Amber and Brown American Beer,20,24,1.058,1.014,5.87,28.17,16.87,30,60,1.047,75,3,Specific Gravity,4
32494,Amber and Brown American Beer,20,25,1.081,1.02,7.98,40.13,17.17,30,60,1.068,80,3,Specific Gravity,4
69416,Amber and Brown American Beer,20,21,1.05,1.009,5.42,41.13,17.63,30,60,1.035,65,5,Specific Gravity,4
59405,Amber and Brown American Beer,20,25.5,1.046,1.011,4.64,45.39,18.11,30,60,1.039,60,4,Specific Gravity,4
30020,Amber and Brown American Beer,20,25,1.057,1.015,5.51,30.95,18.85,30,60,1.047,65,N/A,Specific Gravity,3
18193,Amber and Brown American Beer,20,20,1.058,1.014,5.81,59.83,19.06,30,60,1.039,68,3.1,Specific Gravity,4
34974,Amber and Brown American Beer,20,25,1.048,1.009,5.13,50.03,19.35,30,60,1.04,78,3.3,Specific Gravity,4
20582,Amber and Brown American Beer,20,25,1.052937545,1.013222107,5.21,35.58,19.45,30,60,11,70,3,Plato,4
2802,Amber and Brown American Beer,20,25,1.051,1.01,5.45,37.89,20.81,30,60,1.043,70,N/A,Specific Gravity,3
39197,Amber and Brown American Beer,20,23,1.058,1.015,5.72,36.84,21.81,30,60,1.045,75,3,Specific Gravity,4
69952,Amber and Brown American Beer,20,19,1.054,1.012,5.44,38.69,24.16,30,60,1.031,60,3,Specific Gravity,4
37972,Amber and Brown American Beer,20,25,1.062,1.012,6.63,67.09,24.23,30,60,1.052,77,1.5,Specific Gravity,4
63573,Amber and Brown American Beer,20,25,1.071,1.016,7.18,33.88,25.81,30,60,1.059,80,3,Specific Gravity,4
51551,Amber and Brown American Beer,20,37,1.055,1.009,6,50.08,27.62,30,60,1.068,75,3,Specific Gravity,4
67579,Amber and Brown American Beer,20,25,1.061,1.015,6.02,37.76,28.33,30,60,1.051,60,3,Specific Gravity,4
66231,Amber and Brown American Beer,20,25,1.079,1.015,8.4,30.41,34.76,30,60,1.066,75,3,Specific Gravity,4
36376,Amber and Brown American Beer,20,17.98,1.05,1.012,5.03,34.09,11.29,29.72,60,1.03,69,3.85,Specific Gravity,4
31301,Amber and Brown American Beer,20,21.96,1.049,1.012,4.77,26.67,18.02,29.53,60,1.036,68,1.25,Specific Gravity,4
26542,Amber and Brown American Beer,20,20.82,1.076,1.018,7.71,84.84,19.02,29.53,90,1.054,64,1.5,Specific Gravity,4
1210,Amber and Brown American Beer,20,26.12,1.049,1.011,5.02,16.53,23.99,29.53,75,1.044,65,N/A,Specific Gravity,4
42970,Amber and Brown American Beer,20,23,1.06,1.019,5.44,36.8,10.16,29.5,60,1.047,75,2.8,Specific Gravity,4
28198,Amber and Brown American Beer,20,26,1.043,1.008,4.6,27.68,12.4,29.5,60,1.038,80,3.2,Specific Gravity,4
27553,Amber and Brown American Beer,20,25,1.052,1.013,5.2,28.15,12.82,29.5,60,1.044,75,2.9,Specific Gravity,4
50629,Amber and Brown American Beer,20,22,1.054,1.013,5.42,38.95,14.1,29.5,60,1.041,55,3,Specific Gravity,4
46322,Amber and Brown American Beer,20,25,1.053,1.015,4.98,32.49,17.76,29.5,90,1.045,70,2.7,Specific Gravity,4
52922,Amber and Brown American Beer,20,21.96,1.062,1.019,5.62,36.67,11.02,29.34,60,1.047,86,1.395,Specific Gravity,4
36800,Amber and Brown American Beer,20,20.82,1.053,1.01,5.64,29.66,11.47,29.34,60,1.038,35,N/A,Specific Gravity,2
22535,Amber and Brown American Beer,20,19.87,1.054,1.017,4.88,43.67,12.28,29.34,60,1.037,73,1.35,Specific Gravity,4
50782,Amber and Brown American Beer,20,20.82,1.056,1.014,5.49,41.28,13.55,29.34,90,1.04,75,1.5,Specific Gravity,4
71628,Amber and Brown American Beer,20,22.71,1.066,1.014,6.82,67.32,16.93,29.34,90,1.051,78,1.5,Specific Gravity,4
29985,Amber and Brown American Beer,20,22.71,1.056,1.015,5.43,29.96,17.6,29.34,90,1.043,72,1.5,Specific Gravity,4
29704,Amber and Brown American Beer,20,25.55,1.059,1.012,6.15,49.62,18.18,29.34,60,1.051,55,N/A,Specific Gravity,3
2957,Amber and Brown American Beer,20,22.71,1.066,1.016,6.63,66.04,18.96,29.34,90,1.051,75,N/A,Specific Gravity,4
18873,Amber and Brown American Beer,20,19.87,1.05,1.012,5.03,38.4,21.13,29.34,60,1.034,70,1.35,Specific Gravity,4
33686,Amber and Brown American Beer,20,19.87,1.059,1.011,6.4,42.51,25.54,29.34,70,1.04,70,N/A,Specific Gravity,3
61603,Amber and Brown American Beer,20,19.87,1.059,1.015,5.82,26.34,26.47,29.34,90,1.04,75,1.5,Specific Gravity,4
59137,Amber and Brown American Beer,20,20.82,1.056,1.014,5.5,34.76,28.07,29.34,90,1.04,75,1.5,Specific Gravity,4
67801,Amber and Brown American Beer,20,20.82,1.059,1.012,6.05,28.33,30.74,29.34,75,1.038,70,1.4,Specific Gravity,4
22631,Amber and Brown American Beer,20,22.33,1.059,1.013,5.96,47.45,15.49,29.15,90,1.045,69,N/A,Specific Gravity,4
66519,Amber and Brown American Beer,20,22.71,1.059,1.018,5.39,30.45,20.89,29.15,60,1.046,78,1.5,Specific Gravity,4
18232,Amber and Brown American Beer,20,21,1.049,1.012,4.8,0,5.54,29,60,1.035,75,2.8,Specific Gravity,4
34420,Amber and Brown American Beer,20,23,1.054,1.013,5.31,27.26,9.96,29,60,1.043,75,3.5,Specific Gravity,4
28477,Amber and Brown American Beer,20,25,1.057,1.011,6.05,36.99,10,29,60,1.05,70,N/A,Specific Gravity,3
72390,Amber and Brown American Beer,20,25,1.047,1.009,5.08,34.07,10.16,29,60,1.041,68,N/A,Specific Gravity,3
39675,Amber and Brown American Beer,20,24,1.05,1.01,5.27,44.66,10.28,29,75,1.042,77,4,Specific Gravity,4
6156,Amber and Brown American Beer,20,23,1.06,1.017,5.62,101.46,11.56,29,60,1.047,75,N/A,Specific Gravity,4
779,Amber and Brown American Beer,20,25,1.057,1.013,5.78,37.13,12.95,29,90,1.049,76,N/A,Specific Gravity,4
53776,Amber and Brown American Beer,20,27,1.06,1.015,5.93,32.19,13.02,29,60,1.056,65,2.5,Specific Gravity,4
65929,Amber and Brown American Beer,20,22,1.04,1.009,4.06,30.1,13.75,29,60,1.03,60,N/A,Specific Gravity,3
11637,Amber and Brown American Beer,20,25,1.052,1.01,5.46,38.85,14.56,29,90,1.045,70,3.2,Specific Gravity,4
16174,Amber and Brown American Beer,20,25,1.052,1.01,5.46,39.23,14.56,29,90,1.045,70,3.2,Specific Gravity,4
14639,Amber and Brown American Beer,20,23,1.038,1.009,3.73,34.41,14.63,29,60,1.03,70,N/A,Specific Gravity,3
37352,Amber and Brown American Beer,20,22.5,1.066,1.015,6.65,87.31,15.2,29,60,1.051,65,3,Specific Gravity,4
58480,Amber and Brown American Beer,20,22,1.073,1.012,7.95,51.41,15.29,29,60,1.055,60,3.1,Specific Gravity,4
68810,Amber and Brown American Beer,20,23,1.055,1.014,5.41,50.54,15.49,29,60,1.044,70,N/A,Specific Gravity,4
153,Amber and Brown American Beer,20,25,1.065,1.015,6.61,65.02,16.19,29,90,1.056,74,N/A,Specific Gravity,4
5979,Amber and Brown American Beer,20,25,1.051,1.012,5.17,35.98,16.32,29,60,1.044,70,3,Specific Gravity,4
22175,Amber and Brown American Beer,20,20,1.052,1.01,5.58,33.17,16.64,29,60,1.036,70,3.1,Specific Gravity,4
28298,Amber and Brown American Beer,20,23,1.067,1.013,7.14,37.13,18.59,29,60,1.053,70,2.5,Specific Gravity,4
64937,Amber and Brown American Beer,20,23,1.063,1.015,6.26,35.45,19.57,29,60,1.05,76.1,3.27,Specific Gravity,4
70518,Amber and Brown American Beer,20,22,1.051,1.013,5,29.18,20.4,29,90,1.039,75,N/A,Specific Gravity,3
21596,Amber and Brown American Beer,20,20,1.056,1.009,6.07,40.25,21.26,29,60,1.038,75,N/A,Specific Gravity,4
5112,Amber and Brown American Beer,20,23,1.06,1.015,5.95,31.28,21.37,29,60,1.048,70,2,Specific Gravity,4
617,Amber and Brown American Beer,20,23,1.054,1.011,5.56,29.15,24.44,29,75,1.042,70,N/A,Specific Gravity,3
57658,Amber and Brown American Beer,20,25,1.058,1.014,5.78,34.76,24.98,29,90,1.05,75,N/A,Specific Gravity,4
47763,Amber and Brown American Beer,20,19,1.065,1.022,5.62,34.67,25.2,29,60,1.04,72,N/A,Specific Gravity,3
1906,Amber and Brown American Beer,20,25,1.075,1.015,7.88,42.83,25.43,29,60,1.065,68,N/A,Specific Gravity,4
14675,Amber and Brown American Beer,20,25,1.076,1.015,8.03,46.28,25.99,29,90,1.066,68,N/A,Specific Gravity,4
52931,Amber and Brown American Beer,20,25,1.074,1.018,7.34,39.85,26.3,29,90,1.064,75,3,Specific Gravity,4
16396,Amber and Brown American Beer,20,22.5,1.058,1.015,5.64,29.93,28.16,29,90,1.042,61,3,Specific Gravity,4
22734,Amber and Brown American Beer,20,20.82,1.046,1.009,4.87,28.56,14.76,28.96,90,1.033,65,1.5,Specific Gravity,4
66953,Amber and Brown American Beer,20,22.71,1.057,1.017,5.3,37.91,11.51,28.77,60,1.045,75,N/A,Specific Gravity,3
26590,Amber and Brown American Beer,20,22.71,1.057888135,1.010829361,6.17,31.76,23.82,28.77,60,11.4,75,1.5,Plato,4
65557,Amber and Brown American Beer,20,25,1.052,1.009,5.73,27.3,15.21,28.7,90,1.046,75,2.9,Specific Gravity,4
2545,Amber and Brown American Beer,20,22.71,1.052,1.01,5.56,35.98,12.9,28.66,60,1.041,80,N/A,Specific Gravity,3
55617,Amber and Brown American Beer,20,45,1.048,1.012,4.73,0,3.41,28.5,60,1.076,70,3,Specific Gravity,4
52796,Amber and Brown American Beer,20,21,1.048,1.009,5.15,35.73,3.61,28.5,60,1.035,70,3,Specific Gravity,4
49419,Amber and Brown American Beer,20,21,1.052,1.01,5.62,14,4.25,28.5,70,1.039,75,20,Specific Gravity,4
49666,Amber and Brown American Beer,20,25,1.043,1.011,4.21,0,4.88,28.5,60,1.038,75,3,Specific Gravity,4
11903,Amber and Brown American Beer,20,21,1.013,1.003,1.24,1229.19,5.95,28.5,60,1.009,35,3.1,Specific Gravity,4
43387,Amber and Brown American Beer,20,25,1.061,1.01,6.62,59.75,6.04,28.5,60,1.053,82,3.5,Specific Gravity,4
16189,Amber and Brown American Beer,20,20,1.055,1.013,5.49,27.32,6.93,28.5,70,1.032,80,4,Specific Gravity,4
1046,Amber and Brown American Beer,20,21,1.038,1.007,4.11,32.95,7.01,28.5,60,1.028,65,N/A,Specific Gravity,3
62585,Amber and Brown American Beer,20,21,1.052,1.013,5.09,48,7.92,28.5,60,1.038,62,3.33,Specific Gravity,4
51831,Amber and Brown American Beer,20,21,1.047,1.008,5.09,47,9.21,28.5,60,1.034,68,3,Specific Gravity,4
5485,Amber and Brown American Beer,20,21,1.052,1.011,5.35,33.49,9.21,28.5,60,1.038,75,N/A,Specific Gravity,3
45120,Amber and Brown American Beer,20,21,1.050618921,1.012677347,4.98,31.64,9.39,28.5,90,9.3,75,4.5,Plato,4
19374,Amber and Brown American Beer,20,21,1.025,1.006,2.48,0,9.41,28.5,60,1.019,35,3,Specific Gravity,4
46792,Amber and Brown American Beer,20,22.5,1.054,1.01,5.76,37.13,9.47,28.5,60,1.042,70,3,Specific Gravity,4
43005,Amber and Brown American Beer,20,12,1.052,1.009,5.58,58.41,9.92,28.5,60,1.022,57,N/A,Specific Gravity,3
66315,Amber and Brown American Beer,20,25,1.055,1.011,5.77,24.69,10.53,28.5,75,1.048,75,3.47,Specific Gravity,4
44840,Amber and Brown American Beer,20,25,1.061,1.012,6.42,101.17,10.82,28.5,90,1.054,75,N/A,Specific Gravity,3
45032,Amber and Brown American Beer,20,19.03,1.055,1.01,5.8,62.15,10.83,28.5,60,1.036,65,5,Specific Gravity,4
47627,Amber and Brown American Beer,20,23,1.049,1.01,5.1,39.82,11.04,28.5,60,1.04,75,3,Specific Gravity,4
14987,Amber and Brown American Beer,20,23,1.057,1.011,6.06,52.92,11.06,28.5,60,1.046,70,2.5,Specific Gravity,4
26742,Amber and Brown American Beer,20,25,1.051,1.009,5.44,43.24,11.1,28.5,60,1.044,80,3.3,Specific Gravity,4
23758,Amber and Brown American Beer,20,23,1.053,1.015,4.96,26.51,11.15,28.5,60,1.043,80,2,Specific Gravity,4
44638,Amber and Brown American Beer,20,21,1.056,1.014,5.52,37.43,11.63,28.5,60,1.041,70,3,Specific Gravity,4
10623,Amber and Brown American Beer,20,23,1.055,1.012,5.64,37.3,11.77,28.5,60,1.044,70,4,Specific Gravity,4
11645,Amber and Brown American Beer,20,24,1.061,1.017,5.76,32.1,11.77,28.5,60,1.051,70,N/A,Specific Gravity,3
29790,Amber and Brown American Beer,20,25,1.054,1.011,5.67,35.29,11.79,28.5,60,1.047,72,N/A,Specific Gravity,4
46153,Amber and Brown American Beer,20,27,1.052,1.016,4.86,38.23,11.9,28.5,60,1.049,84,3,Specific Gravity,4
19079,Amber and Brown American Beer,20,21,1.056,1.01,6.01,37.3,11.96,28.5,60,1.041,55,2.5,Specific Gravity,4
59075,Amber and Brown American Beer,20,19,1.05,1.016,4.56,43.4,11.99,28.5,60,1.034,65,3,Specific Gravity,4
39246,Amber and Brown American Beer,20,22,1.053782272,1.008922964,5.88,35.39,12,28.5,90,10.4,75,3,Plato,4
33421,Amber and Brown American Beer,20,21,1.053,1.01,5.7,33.01,12.3,28.5,60,1.039,70,N/A,Specific Gravity,4
7383,Amber and Brown American Beer,20,23,1.053,1.011,5.53,35.85,12.34,28.5,60,1.043,77,N/A,Specific Gravity,4
62261,Amber and Brown American Beer,20,21,1.053,1.016,4.85,21.87,12.41,28.5,60,1.039,70,N/A,Specific Gravity,3
32346,Amber and Brown American Beer,20,21,1.055,1.01,5.87,37.27,12.66,28.5,60,1.04,73,3,Specific Gravity,4
4950,Amber and Brown American Beer,20,26,1.062,1.014,6.18,30.77,12.73,28.5,60,1.056,75,3,Specific Gravity,4
29649,Amber and Brown American Beer,20,23,1.053,1.009,5.72,41.82,12.74,28.5,60,1.042,70,N/A,Specific Gravity,3
23263,Amber and Brown American Beer,20,21,1.053,1.01,5.7,61.56,12.91,28.5,60,1.039,73,2.7,Specific Gravity,4
55467,Amber and Brown American Beer,20,25,1.059,1.014,6.02,30.62,13,28.5,60,1.052,66,2.5,Specific Gravity,4
23631,Amber and Brown American Beer,20,22,1.054,1.012,5.46,38.12,13.12,28.5,60,1.042,68,3,Specific Gravity,4
72559,Amber and Brown American Beer,20,22,1.054,1.011,5.7,37.01,13.31,28.5,60,1.042,70,N/A,Specific Gravity,3
45170,Amber and Brown American Beer,20,21,1.051,1.013,5.05,39.74,13.51,28.5,60,1.038,70,3,Specific Gravity,4
61352,Amber and Brown American Beer,20,27,1.047,1.013,4.5,29.67,13.57,28.5,60,1.045,80,3,Specific Gravity,4
62569,Amber and Brown American Beer,20,21,1.053,1.012,5.44,32.49,13.77,28.5,60,1.039,70,4.1,Specific Gravity,4
48458,Amber and Brown American Beer,20,22,1.043,1.009,4.49,26.5,13.78,28.5,60,1.033,68,3,Specific Gravity,4
63342,Amber and Brown American Beer,20,23,1.052,1.009,5.6,38.95,13.92,28.5,60,1.042,70,3,Specific Gravity,4
38048,Amber and Brown American Beer,20,23,1.055,1.013,5.58,35.17,14.28,28.5,90,1.045,75,2.5,Specific Gravity,4
59707,Amber and Brown American Beer,20,30,1.045,1.009,4.82,29.38,14.32,28.5,60,1.048,90,3,Specific Gravity,4
46398,Amber and Brown American Beer,20,23,1.055,1.013,5.51,19.86,14.49,28.5,60,1.045,70,2.7,Specific Gravity,4
34750,Amber and Brown American Beer,20,20,1.07,1.017,6.89,34.87,14.61,28.5,60,1.049,83,3,Specific Gravity,4
69311,Amber and Brown American Beer,20,25,1.048,1.012,4.72,25.9,14.86,28.5,60,1.042,67,N/A,Specific Gravity,3
8036,Amber and Brown American Beer,20,22,1.055,1.015,5.16,26.68,14.96,28.5,90,1.042,70,N/A,Specific Gravity,4
62214,Amber and Brown American Beer,20,21,1.049,1.011,5.04,42.45,15,28.5,60,1.036,70,N/A,Specific Gravity,3
16194,Amber and Brown American Beer,20,21,1.055,1.014,5.56,70.75,15.17,28.5,60,1.041,70,3,Specific Gravity,4
71109,Amber and Brown American Beer,20,21,1.057,1.014,5.67,34.98,15.52,28.5,60,1.042,70,3,Specific Gravity,4
56086,Amber and Brown American Beer,20,21,1.053,1.013,5.26,58.91,15.69,28.5,60,1.039,62,4,Specific Gravity,4
27564,Amber and Brown American Beer,20,20,1.059,1.014,5.94,36.12,15.72,28.5,60,1.041,70,3,Specific Gravity,4
72828,Amber and Brown American Beer,20,21,1.055,1.011,5.9,33.55,15.79,28.5,60,1.041,65,3,Specific Gravity,4
52025,Amber and Brown American Beer,20,21,1.055,1.014,5.45,0,15.9,28.5,60,1.041,80,3,Specific Gravity,4
66899,Amber and Brown American Beer,20,24,1.057,1.011,6.03,35.43,16,28.5,60,1.048,75,N/A,Specific Gravity,3
34880,Amber and Brown American Beer,20,25,1.054,1.013,5.36,33.94,16.04,28.5,60,1.047,70,3,Specific Gravity,4
3686,Amber and Brown American Beer,20,25,1.061,1.014,6.16,42.89,16.15,28.5,60,1.054,75,N/A,Specific Gravity,3
5955,Amber and Brown American Beer,20,26,1.051,1.014,4.85,36.21,16.43,28.5,60,N/A,58,N/A,Specific Gravity,4
69805,Amber and Brown American Beer,20,21,1.054,1.014,5.28,38.53,16.45,28.5,60,1.04,75,3,Specific Gravity,4
24682,Amber and Brown American Beer,20,21,1.048,1.01,4.99,33.77,16.56,28.5,60,1.035,75,N/A,Specific Gravity,3
12621,Amber and Brown American Beer,20,25,1.063,1.013,6.55,44.37,16.58,28.5,90,1.056,80,N/A,Specific Gravity,4
73638,Amber and Brown American Beer,20,25,1.048,1.013,4.61,31.57,16.66,28.5,60,1.042,60,3,Specific Gravity,4
65578,Amber and Brown American Beer,20,21,1.059,1.018,5.43,35.42,17,28.5,60,1.044,72,N/A,Specific Gravity,3
58553,Amber and Brown American Beer,20,21,1.051,1.01,5.4,56.05,17.02,28.5,60,1.037,70,3,Specific Gravity,4
17721,Amber and Brown American Beer,20,20,1.07,1.013,7.43,45.1,17.22,28.5,60,1.049,65,2.7,Specific Gravity,4
69507,Amber and Brown American Beer,20,21,1.059,1.015,5.81,20.64,17.32,28.5,60,1.044,70,3,Specific Gravity,4
59359,Amber and Brown American Beer,20,21,1.072,1.017,7.22,29.42,17.78,28.5,60,1.053,60,3,Specific Gravity,4
55751,Amber and Brown American Beer,20,21,1.055,1.009,6.05,29.45,17.94,28.5,60,1.041,80,N/A,Specific Gravity,3
48552,Amber and Brown American Beer,20,21,1.054,1.011,5.63,16,18.14,28.5,60,1.04,70,3,Specific Gravity,4
2919,Amber and Brown American Beer,20,21,1.058,1.016,5.51,43.31,18.17,28.5,60,1.043,75,N/A,Specific Gravity,3
67244,Amber and Brown American Beer,20,20,1.049,1.009,5.22,43.18,18.26,28.5,60,1.034,67,3.1,Specific Gravity,4
66401,Amber and Brown American Beer,20,21,1.05,1.014,4.82,30.35,18.29,28.5,60,1.037,72,3,Specific Gravity,4
54437,Amber and Brown American Beer,20,21,1.059,1.014,5.94,33.89,18.35,28.5,60,1.044,70,3,Specific Gravity,4
31749,Amber and Brown American Beer,20,22,1.053,1.012,5.39,36.88,18.53,28.5,60,1.041,72,3,Specific Gravity,4
63814,Amber and Brown American Beer,20,16,1.047,1.008,5.02,28.93,18.68,28.5,40,1.026,75,N/A,Specific Gravity,3
31831,Amber and Brown American Beer,20,23,1.054,1.015,5.09,34.79,18.68,28.5,60,1.043,77,3,Specific Gravity,4
6340,Amber and Brown American Beer,20,27,1.053,1.013,5.26,37.05,18.83,28.5,90,1.051,70,N/A,Specific Gravity,3
45281,Amber and Brown American Beer,20,16,1.056,1.011,5.92,36.66,18.84,28.5,60,1.031,75,3,Specific Gravity,4
55637,Amber and Brown American Beer,20,22,1.054,1.016,4.98,60.76,19.06,28.5,60,1.042,55,3,Specific Gravity,4
6139,Amber and Brown American Beer,20,20,1.068,1.016,7.1,38.47,19.14,28.5,60,1.048,70,3.125,Specific Gravity,4
45409,Amber and Brown American Beer,20,21,1.065,1.012,7.02,68.79,19.32,28.5,60,1.048,65,N/A,Specific Gravity,4
62897,Amber and Brown American Beer,20,22,1.074,1.015,7.81,65.1,19.6,28.5,90,1.057,65,3.13,Specific Gravity,4
38635,Amber and Brown American Beer,20,23,1.059,1.01,6.31,74.76,20.56,28.5,60,1.047,70,N/A,Specific Gravity,3
10334,Amber and Brown American Beer,20,23,1.056,1.016,5.26,36.4,20.77,28.5,60,1.045,70,N/A,Specific Gravity,4
50595,Amber and Brown American Beer,20,23,1.036,1.009,3.55,33.37,20.85,28.5,60,1.029,80,3.5,Specific Gravity,4
6769,Amber and Brown American Beer,20,25,1.058,1.013,5.98,37.66,21.05,28.5,60,1.051,74,2.9,Specific Gravity,4
45578,Amber and Brown American Beer,20,21,1.031,1.009,2.95,112.43,22.06,28.5,60,1.023,35,N/A,Specific Gravity,3
29512,Amber and Brown American Beer,20,21,1.056,1.014,5.45,33.86,22.1,28.5,60,1.041,67,N/A,Specific Gravity,3
32032,Amber and Brown American Beer,20,22,1.052,1.01,5.53,38.78,22.15,28.5,60,1.04,74,3,Specific Gravity,4
46731,Amber and Brown American Beer,20,21,1.062,1.013,6.46,115.87,22.37,28.5,60,1.046,70,3,Specific Gravity,4
60225,Amber and Brown American Beer,20,22,1.063,1.013,6.68,63.74,22.84,28.5,60,1.049,64,3,Specific Gravity,4
71131,Amber and Brown American Beer,20,22,1.051,1.01,5.5,47.97,23.03,28.5,90,1.04,66,3.7,Specific Gravity,4
752,Amber and Brown American Beer,20,23,1.061,1.015,6.25,50.9,23.26,28.5,60,1.049,65,3,Specific Gravity,4
36692,Amber and Brown American Beer,20,20,1.057,1.011,6.03,26.87,23.95,28.5,60,1.04,70,3,Specific Gravity,4
69674,Amber and Brown American Beer,20,16,1.045,1.011,4.41,23.99,24.62,28.5,60,1.025,65,3,Specific Gravity,4
6964,Amber and Brown American Beer,20,22,1.06,1.017,5.69,29.76,24.81,28.5,60,1.046,75,N/A,Specific Gravity,4
41558,Amber and Brown American Beer,20,21,1.073,1.018,7.21,48.88,24.84,28.5,60,1.054,55,3,Specific Gravity,4
14801,Amber and Brown American Beer,20,21,1.062,1.016,6.04,50.36,25.32,28.5,90,1.046,60,3,Specific Gravity,4
45141,Amber and Brown American Beer,20,20,1.026,1.005,2.72,50.37,25.33,28.5,60,1.018,35,3,Specific Gravity,4
13801,Amber and Brown American Beer,20,23,1.053,1.013,5.24,32.85,25.54,28.5,60,1.043,70,N/A,Specific Gravity,4
